,Name,Mileage,Dealer Name,Rating,Review Count,Price,Year,Make,Model,Type
5988,2008 Saturn Vue XE,"68,417 mi.",Automotive Specialties,4.5,(114 reviews),9975.0,2008,Saturn,Vue,XE
5989,2012 GMC Yukon XL 1500 Denali,"144,158 mi.",Beechmont Subaru,4.3,(454 reviews),14795.0,2012,GMC,Yukon,XL 1500 Denali
5990,2001 Toyota Sequoia SR5,"122,050 mi.",Mula Auto Group,4.140820980615735,(2 reviews),7495.0,2001,Toyota,Sequoia,SR5
5991,2009 Nissan Altima 2.5 S,"145,236 mi.",E Star Motors,4.140820980615735,(1 review),5998.0,2009,Nissan,Altima,2.5 S
5992,2014 Nissan NV Cargo NV1500 S V6,"159,508 mi.",Blake Ford,4.3,(265 reviews),13294.0,2014,Nissan,NV,Cargo NV1500 S V6
5993,2002 Lexus SC 430 Base,"120,360 mi.",Noblesville Auto Gallery,4.140820980615735,(1 review),8999.0,2002,Lexus,SC,430 Base
5994,2015 Scion tC Base,"98,406 mi.",Koons Arlington Toyota,3.7,(629 reviews),13000.0,2015,Scion,tC,Base
5995,2006 Toyota Camry Solara SLE V6,"76,335 mi.",Lee Auto Group,4.6,(530 reviews),11000.0,2006,Toyota,Camry,Solara SLE V6
5996,2016 Hyundai Elantra GT Base,"100,385 mi.",Bob's Auto Ranch,4.1,(48 reviews),8995.0,2016,Hyundai,Elantra,GT Base
5997,2016 Nissan Sentra SV,"130,776 mi.",Mula Auto Group,4.140820980615735,(2 reviews),8495.0,2016,Nissan,Sentra,SV
5998,2016 Chrysler 200 Limited,"107,066 mi.",Le Mieux & Son Toyota,4.2,(67 reviews),12990.0,2016,Chrysler,200,Limited
5999,2012 Kia Sportage LX,"133,663 mi.",Magic Imports Group,5.0,(9 reviews),6987.0,2012,Kia,Sportage,LX
6000,2002 Toyota Tundra Ltd,"125,000 mi.",Classic Auto Sales,2.3,(132 reviews),14900.0,2002,Toyota,Tundra,Ltd
6001,2015 GMC Acadia SLE-1,"130,017 mi.",Corwin Public Wholesale,4.6,(208 reviews),13997.0,2015,GMC,Acadia,SLE-1
6002,2014 Ford F-150 Limited,"262,727 mi.",Hyundai of Central Florida,4.6,(547 reviews),10500.0,2014,Ford,F-150,Limited
6003,2012 Honda Accord EX-L,"90,821 mi.",Madison Honda,4.140820980615735,(119 reviews),13899.0,2012,Honda,Accord,EX-L
6004,2013 Chevrolet Silverado 2500 Work Truck,"170,652 mi.",Hampton Ford-Hyundai,4.4,(344 reviews),12950.0,2013,Chevrolet,Silverado,2500 Work Truck
6005,2012 Jeep Grand Cherokee Laredo,"96,625 mi.",Jersey City Autoland,4.140820980615735,(15 reviews),12596.0,2012,Jeep,Grand,Cherokee Laredo
6006,2015 Honda Fit EX-L,"77,868 mi.",Mark McLarty Toyota,3.4,"(1,252 reviews)",14996.0,2015,Honda,Fit,EX-L
6007,2011 BMW X5 xDrive50i,"98,271 mi.",Minnix Auto Sales,4.140820980615735,0,9490.0,2011,BMW,X5,xDrive50i
6008,2008 Nissan Rogue SL,"152,193 mi.",Texas United Auto,4.140820980615735,(2 reviews),5990.0,2008,Nissan,Rogue,SL
6009,2013 BMW 535 i xDrive,"92,774 mi.",Luxury Auto Selection,4.140820980615735,(35 reviews),14985.0,2013,BMW,535,i xDrive
6010,2016 Kia Forte Koup SX,"63,596 mi.",Your Kar Company,4.7,(76 reviews),12999.0,2016,Kia,Forte,Koup SX
6011,2012 Ford Taurus SEL,"134,699 mi.",Peterson Auto Group,4.6,"(4,210 reviews)",8995.0,2012,Ford,Taurus,SEL
6012,2014 Nissan Rogue SL,"101,037 mi.",112 Auto Plaza,4.3,(59 reviews),9995.0,2014,Nissan,Rogue,SL
6013,2012 Acura TL 3.5,"106,710 mi.",Oxmoor Chrysler,4.7,(934 reviews),13893.0,2012,Acura,TL,3.5
6014,2011 Honda CR-Z EX,"89,600 mi.",GR Auto Gallery,3.2,(215 reviews),11900.0,2011,Honda,CR-Z,EX
6015,2005 Toyota Matrix XR,"167,180 mi.",Chicago Motors Direct,4.5,(46 reviews),5450.0,2005,Toyota,Matrix,XR
6016,2014 BMW 428 i xDrive,"144,428 mi.",Luxury Motors Credit,3.9,(50 reviews),14200.0,2014,BMW,428,i xDrive
6017,2013 Volkswagen Passat 2.5 S,"133,869 mi.",East Coast Motors,4.140820980615735,(45 reviews),8000.0,2013,Volkswagen,Passat,2.5 S
6018,2013 Lexus ES 350 Base,"110,595 mi.",BMW of Delray Beach,4.7,"(1,546 reviews)",14481.0,2013,Lexus,ES,350 Base
6019,2014 Volkswagen Tiguan 4MOTION Auto SE w/Appearance,"76,025 mi.",Select Eurocars,4.140820980615735,(47 reviews),14314.0,2014,Volkswagen,Tiguan,4MOTION Auto SE w/Appearance
6020,2007 Honda Civic Hybrid Base (CVT),"97,575 mi.",Carfornia.com,4.140820980615735,(1 review),8991.0,2007,Honda,Civic,Hybrid Base (CVT)
6021,2007 Honda Civic Hybrid Base (CVT),"97,575 mi.",Carfornia.com,4.140820980615735,(1 review),8991.0,2007,Honda,Civic,Hybrid Base (CVT)
6022,2018 Chevrolet Malibu 1LS,"108,245 mi.",Waldorf Toyota,4.6,"(1,119 reviews)",14995.0,2018,Chevrolet,Malibu,1LS
6023,2009 Lexus IS 250 ,"93,022 mi.",Classic Lexus Willoughby Hills,4.7,(392 reviews),13339.0,2009,Lexus,IS,250 
6024,2015 Toyota Camry SE,"118,185 mi.",Greater Chicago Motors,4.5,(675 reviews),13999.0,2015,Toyota,Camry,SE
6025,2016 Chevrolet Malibu LS,"133,924 mi.",Baraboo Auto Sales INC,4.140820980615735,(0 reviews),10999.0,2016,Chevrolet,Malibu,LS
6026,2013 Buick Enclave Premium,"124,588 mi.",E Star Motors,4.140820980615735,(1 review),11998.0,2013,Buick,Enclave,Premium
6027,2010 Subaru Outback 2.5 i Limited,"196,115 mi.",Cars 4 U of Missoula,4.140820980615735,0,7990.0,2010,Subaru,Outback,2.5 i Limited
6028,2011 Ford Transit Connect XLT Premium,"172,567 mi.",Dave's Economy Auto Center,4.140820980615735,(26 reviews),8995.0,2011,Ford,Transit,Connect XLT Premium
6029,2009 Honda Civic Hybrid Base,"115,060 mi.",Crown Vic Auto Sales,4.140820980615735,(1 review),8499.0,2009,Honda,Civic,Hybrid Base
6030,2017 Hyundai Elantra SE,"61,667 mi.",Lakeside Auto Sales LLC,4.140820980615735,(11 reviews),12995.0,2017,Hyundai,Elantra,SE
6031,2005 Toyota Tacoma Double Cab,"205,980 mi.",Williston Economy Motors,4.2,(15 reviews),10895.0,2005,Toyota,Tacoma,Double Cab
6032,2015 Mazda Mazda3 i Grand Touring,"112,753 mi.",Jack Giambalvo Hyundai of Hanover,4.140820980615735,(16 reviews),13994.0,2015,Mazda,Mazda3,i Grand Touring
6033,2015 Nissan Rogue Select S,"85,591 mi.",Outten Chrysler Dodge Jeep RAM of Tamaqua,4.140820980615735,(0 reviews),12995.0,2015,Nissan,Rogue,Select S
6034,2012 Jeep Grand Cherokee Overland,"128,228 mi.",AutoNation Toyota Fort Myers,4.4,"(5,545 reviews)",13991.0,2012,Jeep,Grand,Cherokee Overland
6035,2013 GMC Yukon XL 1500 SLT,"113,419 mi.",Gerry Raymond Chevrolet Buick GMC,4.140820980615735,(0 reviews),13000.0,2013,GMC,Yukon,XL 1500 SLT
6036,2017 Hyundai Santa Fe Sport 2.4L,"97,401 mi.",Classic Elite Chevrolet Sugar Land,4.8,"(1,533 reviews)",14990.0,2017,Hyundai,Santa,Fe Sport 2.4L
6037,2011 Honda Civic EX,"210,237 mi.",Auto Tech,4.140820980615735,(3 reviews),6550.0,2011,Honda,Civic,EX
6038,2010 Suzuki SX4 Base,"117,351 mi.",Unkown,4.140820980615735,0,6000.0,2010,Suzuki,SX4,Base
6039,2008 Lexus RX 400h ,"100,056 mi.",Rocky Mountain Eurosport Parker,4.8,(366 reviews),12998.0,2008,Lexus,RX,400h 
6040,2014 Honda CR-V LX,"112,256 mi.",Emmons Autoplex,4.7,"(1,130 reviews)",13999.0,2014,Honda,CR-V,LX
6041,2017 Ford Fusion SE,"112,000 mi.",Central Motor Company,4.140820980615735,(0 reviews),11999.0,2017,Ford,Fusion,SE
6042,2003 Acura TL 3.2,"202,085 mi.",Tri Star Motorcars,4.140820980615735,(2 reviews),4900.0,2003,Acura,TL,3.2
6043,2010 Toyota Tundra Grade,"176,437 mi.",Dan Deery Toyota,4.6,"(1,066 reviews)",12700.0,2010,Toyota,Tundra,Grade
6044,2006 Toyota Camry Solara SLE V6,"68,218 mi.",Lee Auto Group,4.6,(530 reviews),11000.0,2006,Toyota,Camry,Solara SLE V6
6045,2018 Nissan Versa 1.6 S+,"80,082 mi.",Nimnicht Buick GMC,4.9,"(2,743 reviews)",11679.0,2018,Nissan,Versa,1.6 S+
6046,2011 Mazda Mazda3 s Sport,"89,541 mi.",Sunrise Used Cars,4.140820980615735,(23 reviews),10995.0,2011,Mazda,Mazda3,s Sport
6047,2007 Hyundai Elantra ,"115,929 mi.",Arlington Heights Buick GMC,4.9,"(5,318 reviews)",5998.0,2007,Hyundai,Elantra,
6048,2015 Nissan Pathfinder SL,"134,265 mi.",Sundance Chevrolet,4.8,"(9,373 reviews)",12900.0,2015,Nissan,Pathfinder,SL
6049,2006 Ford E150 Cargo,"78,100 mi.",Noblesville Auto Gallery,4.140820980615735,(1 review),13500.0,2006,Ford,E150,Cargo
6050,2016 Mazda CX-5 Touring,"153,232 mi.",Bookwalter Chevrolet Buick,4.140820980615735,(0 reviews),12863.0,2016,Mazda,CX-5,Touring
6051,2014 Ford Explorer Sport,"133,464 mi.",Price Wise Auto Sale,4.140820980615735,0,13595.0,2014,Ford,Explorer,Sport
6052,2008 Subaru Impreza 2.5i,"95,187 mi.",Trend Auto Trader,4.140820980615735,(1 review),9500.0,2008,Subaru,Impreza,2.5i
6053,2015 Jeep Cherokee Limited,"125,900 mi.",Joe Machens Toyota,4.3,"(1,532 reviews)",14591.0,2015,Jeep,Cherokee,Limited
6054,2014 MINI Countryman Cooper S ALL4,"127,593 mi.",Suburban Cadillac of Plymouth,5.0,(244 reviews),10987.0,2014,MINI,Countryman,Cooper S ALL4
6055,2010 Subaru Forester 2.5 X Premium,"149,840 mi.",OD Auto Sales,4.140820980615735,(0 reviews),7395.0,2010,Subaru,Forester,2.5 X Premium
6056,2017 Chevrolet Traverse 1LT,"168,635 mi.",Bob-Boyd Auto Family,4.6,(215 reviews),10988.0,2017,Chevrolet,Traverse,1LT
6057,2007 Ford Ranger XL,"62,100 mi.",Five Star Hyundai of Macon,4.6,(327 reviews),9500.0,2007,Ford,Ranger,XL
6058,2010 INFINITI QX56 Base (A5),"122,935 mi.",Ameri Motors Inc.,2.0,(19 reviews),12995.0,2010,INFINITI,QX56,Base (A5)
6059,2013 Lincoln MKZ Base,"83,191 mi.",PHD AUTO GROUP,4.7,(15 reviews),14997.0,2013,Lincoln,MKZ,Base
6060,2012 Ford Mustang V6 Premium,"122,929 mi.",New 2 U Auto,4.140820980615735,(2 reviews),10900.0,2012,Ford,Mustang,V6 Premium
6061,2012 Ford Mustang V6 Premium,"122,929 mi.",New 2 U Auto,4.140820980615735,(2 reviews),10900.0,2012,Ford,Mustang,V6 Premium
6062,2017 Nissan Sentra SV,"75,741 mi.",Auto Boutique Texas,4.6,(494 reviews),11500.0,2017,Nissan,Sentra,SV
6063,1996 Cadillac Fleetwood Base,"82,047 mi.",Adam Auto Group,4.0,(72 reviews),12995.0,1996,Cadillac,Fleetwood,Base
6064,2008 Chrysler Sebring Limited,"55,052 mi.",Auto House Motors,3.8,(80 reviews),10990.0,2008,Chrysler,Sebring,Limited
6065,2014 Audi A5 Premium Plus,"127,489 mi.",My Choice Motors of Elmhurst,4.5,(74 reviews),14499.0,2014,Audi,A5,Premium Plus
6066,2012 GMC Yukon XL Denali,"180,391 mi.",Your Choice Auto Sales of Posen,4.3,(100 reviews),12999.0,2012,GMC,Yukon,XL Denali
6067,2008 Dodge Ram 1500 SLT,"106,830 mi.",Van Horn Budget Auto of Plymouth,4.8,(560 reviews),11727.0,2008,Dodge,Ram,1500 SLT
6068,2018 Kia Optima LX,"57,362 mi.",AutoSmart - Lima,4.140820980615735,(0 reviews),14995.0,2018,Kia,Optima,LX
6069,2008 Ford E150 Cargo,"170,944 mi.",Carz4Us,4.140820980615735,0,9395.0,2008,Ford,E150,Cargo
6070,2008 Hummer H3 ,"146,428 mi.",Steve & Sons Auto Sales & Rv's Llc,4.140820980615735,(3 reviews),13998.0,2008,Hummer,H3,
6071,1997 Ford Crown Victoria Base,"91,642 mi.",Fairway Ford,4.9,(945 reviews),6000.0,1997,Ford,Crown,Victoria Base
6072,2004 Chrysler Crossfire ,"63,276 mi.",Auto Showcase of Carol Stream,3.9,(62 reviews),9995.0,2004,Chrysler,Crossfire,
6073,2014 Dodge Dart GT,"111,449 mi.",Auto Spot LLC,3.4,(226 reviews),8499.0,2014,Dodge,Dart,GT
6074,2014 Nissan Rogue SV,"115,690 mi.",L.A. Trading Co,4.140820980615735,(2 reviews),12991.0,2014,Nissan,Rogue,SV
6075,2010 Volvo XC90 3.2,"132,665 mi.",Korz Auto Farm,3.6,(248 reviews),8450.0,2010,Volvo,XC90,3.2
6076,2016 Toyota Corolla LE,"107,003 mi.",Pinegar Chevrolet,4.8,(302 reviews),14990.0,2016,Toyota,Corolla,LE
6077,2015 Nissan Versa 1.6 S,"80,967 mi.",Moss Motors,4.140820980615735,(29 reviews),7995.0,2015,Nissan,Versa,1.6 S
6078,2011 Chevrolet Malibu 1LT,"132,391 mi.",Tim Newman's Best Buy Motors,4.140820980615735,(5 reviews),5995.0,2011,Chevrolet,Malibu,1LT
6079,2015 Jeep Compass Latitude,"62,164 mi.",HGreg.com West Palm Beach,2.9,(53 reviews),12998.0,2015,Jeep,Compass,Latitude
6080,2012 Honda Odyssey EX-L,"143,062 mi.",Hutchinson Mitsubishi,4.2,(7 reviews),10897.0,2012,Honda,Odyssey,EX-L
6081,2015 Ford Focus Electric Base,"66,365 mi.",Suburban Chevrolet Cadillac of Ann Arbor,3.7,"(1,312 reviews)",7990.0,2015,Ford,Focus,Electric Base
6082,2013 Ford Escape Titanium,"123,613 mi.",Best Choice Auto Sales,4.140820980615735,(37 reviews),10990.0,2013,Ford,Escape,Titanium
6083,2014 Chrysler Town & Country Limited,"142,803 mi.",MIG Chrysler Dodge Jeep Ram,4.140820980615735,(282 reviews),11242.0,2014,Chrysler,Town,& Country Limited
6084,2011 Honda CR-V EX-L,"91,175 mi.",Florida Fine Cars Miami,5.0,"(4,688 reviews)",11999.0,2011,Honda,CR-V,EX-L
6085,2007 Toyota Corolla S,"118,788 mi.",Auto City,4.9,(355 reviews),7478.0,2007,Toyota,Corolla,S
6086,1999 Volkswagen Cabrio GLS,"59,975 mi.",Chicago Fine Motors,2.5,(101 reviews),8550.0,1999,Volkswagen,Cabrio,GLS
6087,2011 Chevrolet Traverse LT,"132,534 mi.",Rockland Motors,4.140820980615735,(147 reviews),9995.0,2011,Chevrolet,Traverse,LT
6088,2010 Nissan Altima 2.5 S,"81,115 mi.",Napleton's Palatine Subaru,4.6,(199 reviews),6443.0,2010,Nissan,Altima,2.5 S
6089,2014 Chevrolet Camaro 1LS,"59,312 mi.",HGreg.com Miami,4.8,(398 reviews),14998.0,2014,Chevrolet,Camaro,1LS
6090,2012 Volkswagen Beetle 2.0T Turbo,"107,651 mi.",NW Automotive Group,4.9,(233 reviews),10793.0,2012,Volkswagen,Beetle,2.0T Turbo
6091,2009 Kia Rio LX,"164,845 mi.",AutoNation USA Albuquerque,4.1,(26 reviews),5381.0,2009,Kia,Rio,LX
6092,2006 MINI Cooper ,"154,366 mi.",East Coast Auto Source,1.8,(159 reviews),2795.0,2006,MINI,Cooper,
6093,2013 Acura TSX 2.4,"126,629 mi.",Bud's Chrysler Dodge Jeep RAM,4.9,(278 reviews),12999.0,2013,Acura,TSX,2.4
6094,2007 Dodge Ram 1500 SLT Quad Cab,"78,112 mi.",Best Auto Sales Inc,4.140820980615735,(38 reviews),9995.0,2007,Dodge,Ram,1500 SLT Quad Cab
6095,2009 Ford Escape XLT,"101,236 mi.",Friesen Ford,4.140820980615735,(6 reviews),9987.0,2009,Ford,Escape,XLT
6096,2008 BMW 550 i,"67,010 mi.",Jet's Auto Sales,1.8,(44 reviews),12995.0,2008,BMW,550,i
6097,2012 Ford Transit Connect XLT,"71,310 mi.",Shoreline Chrysler Dodge Jeep Ram,4.3,(6 reviews),13042.0,2012,Ford,Transit,Connect XLT
6098,1998 Ford Ranger XLT,"159,964 mi.",4x4 Rides,4.1,(15 reviews),6900.0,1998,Ford,Ranger,XLT
6099,2011 Chevrolet Silverado 1500 LT,"172,500 mi.",Dixon Auto Sales,4.140820980615735,(11 reviews),11995.0,2011,Chevrolet,Silverado,1500 LT
6100,2012 Kia Forte EX,"122,540 mi.",Car Expo Auto Center,4.140820980615735,(51 reviews),7794.0,2012,Kia,Forte,EX
6101,2012 Kia Forte EX,"122,540 mi.",Car Expo Auto Center,4.140820980615735,(51 reviews),7794.0,2012,Kia,Forte,EX
6102,2013 FIAT 500 Pop,"46,311 mi.",Chicago Fine Motors,2.5,(101 reviews),8950.0,2013,FIAT,500,Pop
6103,2012 Volvo XC60 3.2,"103,949 mi.",Eastern Shore Motors,4.8,(44 reviews),13995.0,2012,Volvo,XC60,3.2
6104,2015 Dodge Dart SXT,"62,054 mi.",Auto Spot LLC,3.4,(226 reviews),10699.0,2015,Dodge,Dart,SXT
6105,2003 Ford Ranger XL,"60,879 mi.",Bracken Motors,4.6,(9 reviews),10995.0,2003,Ford,Ranger,XL
6106,2018 Kia Optima LX,"87,035 mi.",Thomas Kia of Highland,4.4,(909 reviews),14985.0,2018,Kia,Optima,LX
6107,2017 Ford Focus SE,"126,000 mi.",CarMax Memphis - Offering Express Pickup and Home Delivery,4.140820980615735,(10 reviews),13998.0,2017,Ford,Focus,SE
6108,2010 Nissan Versa 1.6,"52,626 mi.","G-Inspired Automall, LLC.",3.5,(41 reviews),9995.0,2010,Nissan,Versa,1.6
6109,2016 Ford Explorer Base,"134,295 mi.",Suburban Chrysler Dodge Jeep RAM of Troy,4.3,"(1,900 reviews)",13000.0,2016,Ford,Explorer,Base
6110,2009 Acura TL Technology,"208,558 mi.",Porsche St. Paul,4.6,(166 reviews),9490.0,2009,Acura,TL,Technology
6111,2015 BMW X1 xDrive 28i,"64,707 mi.",Dallas Autos Direct,4.1,(358 reviews),14928.0,2015,BMW,X1,xDrive 28i
6112,2010 Ford F-150 XL SuperCab,"135,329 mi.",National Used Cars Inc.,4.140820980615735,(0 reviews),10995.0,2010,Ford,F-150,XL SuperCab
6113,2005 Chevrolet Silverado 1500 Z71 Extended Cab,"169,804 mi.",Bruns & Sons Auto LLC,4.140820980615735,(6 reviews),9990.0,2005,Chevrolet,Silverado,1500 Z71 Extended Cab
6114,2007 Lincoln Mark LT ,"214,253 mi.",Apple Chevrolet Northfield,4.5,(313 reviews),8299.0,2007,Lincoln,Mark,LT 
6115,2008 Chevrolet Avalanche 1500 LS,"169,447 mi.",Great Lakes Subaru,4.8,(149 reviews),11249.0,2008,Chevrolet,Avalanche,1500 LS
6116,2014 Scion tC Monogram,"75,924 mi.",Mint Auto Sales,2.8,(197 reviews),12995.0,2014,Scion,tC,Monogram
6117,2013 Ford Taurus SEL,"163,440 mi.",Ultimate Autos,4.140820980615735,(3 reviews),6498.0,2013,Ford,Taurus,SEL
6118,1994 Mitsubishi 3000GT SL,"91,142 mi.",The Motor Collection,4.140820980615735,(8 reviews),14480.0,1994,Mitsubishi,3000GT,SL
6119,2015 Mazda Mazda3 i Grand Touring,"118,396 mi.",Bergey's VW Mazda Kia Wilkes-Barre,4.5,"(1,462 reviews)",13314.0,2015,Mazda,Mazda3,i Grand Touring
6120,2012 Acura TL 3.5,"106,965 mi.",Luther Kia of Bloomington,4.6,"(1,646 reviews)",13998.0,2012,Acura,TL,3.5
6121,1992 Ford F-250 Custom,"217,000 mi.",Ozark Motorsports,4.9,(19 reviews),9980.0,1992,Ford,F-250,Custom
6122,2010 Chevrolet Impala LS,"107,109 mi.",Starrz Auto,4.140820980615735,(4 reviews),5900.0,2010,Chevrolet,Impala,LS
6123,2009 Mitsubishi Eclipse Spyder GS,"47,978 mi.",Karl Pre-Owned,4.140820980615735,(0 reviews),13995.0,2009,Mitsubishi,Eclipse,Spyder GS
6124,2012 Subaru Impreza 2.0i Premium,"70,183 mi.",Affinity Auto Sales,4.140820980615735,(47 reviews),11295.0,2012,Subaru,Impreza,2.0i Premium
6125,2012 Honda Odyssey EX,"142,787 mi.",Evolution Autos,4.3,(353 reviews),9990.0,2012,Honda,Odyssey,EX
6126,2017 Ford Fusion S,"115,721 mi.",Bob Rohrman Honda,4.7,"(1,120 reviews)",13238.0,2017,Ford,Fusion,S
6127,2016 Chevrolet Traverse 1LT,"102,202 mi.",Country Chevrolet,4.8,(27 reviews),13990.0,2016,Chevrolet,Traverse,1LT
6128,2015 Nissan Quest SV,"88,910 mi.",AUTOSOURCE,4.7,(130 reviews),13995.0,2015,Nissan,Quest,SV
6129,2011 Nissan Titan S,"93,091 mi.",Jeff Wyler Eastgate Auto Mall,3.5,"(4,245 reviews)",14977.0,2011,Nissan,Titan,S
6130,1995 Volvo 850 ,"87,016 mi.",Elite Auto Corp,3.4,(12 reviews),6999.0,1995,Volvo,850,
6131,2008 Acura RDX ,"103,570 mi.",Your Choice Auto Sales of Joliet,4.6,(297 reviews),8777.0,2008,Acura,RDX,
6132,2006 Buick Lucerne CXL,"69,285 mi.",Maize Motors,5.0,(7 reviews),7999.0,2006,Buick,Lucerne,CXL
6133,2007 Ford F-250 XLT,"126,311 mi.",Rydell Chevrolet,4.5,(295 reviews),14196.0,2007,Ford,F-250,XLT
6134,2012 Mitsubishi Lancer SE,"108,700 mi.",Paisanos Motor Hub,5.0,(5 reviews),7599.0,2012,Mitsubishi,Lancer,SE
6135,2013 Lexus CT 200h Base,"105,737 mi.",Dralle Chevrolet Buick,3.3,(117 reviews),14500.0,2013,Lexus,CT,200h Base
6136,2003 Dodge Dakota Base,"54,555 mi.",Truck Town,4.140820980615735,(7 reviews),11999.0,2003,Dodge,Dakota,Base
6137,2014 Nissan NV Cargo NV2500 HD SV V6/SV V8,"179,568 mi.",Lee Auto Group,4.6,(530 reviews),14000.0,2014,Nissan,NV,Cargo NV2500 HD SV V6/SV V8
6138,2013 Chrysler 300 Base,"111,317 mi.",Auto Land Fredericksburg,4.140820980615735,(7 reviews),10999.0,2013,Chrysler,300,Base
6139,2008 Ford Explorer Sport Trac Limited,"136,061 mi.",Noblesville Imports,4.140820980615735,(18 reviews),11500.0,2008,Ford,Explorer,Sport Trac Limited
6140,2014 Mercedes-Benz C-Class C 300 4MATIC Sport,"94,670 mi.",Bianco Auto Sales,4.0,(296 reviews),13395.0,2014,Mercedes-Benz,C-Class,C 300 4MATIC Sport
6141,2017 Ford Fusion SE,"59,901 mi.",Sawmill Auto Sales,4.0,(16 reviews),9900.0,2017,Ford,Fusion,SE
6142,2016 Honda CR-V EX,"135,912 mi.",Handy Toyota Inc,4.8,"(4,902 reviews)",15000.0,2016,Honda,CR-V,EX
6143,2008 Toyota Sequoia Limited,"177,497 mi.",Best Choice Auto Sales,4.140820980615735,(37 reviews),12490.0,2008,Toyota,Sequoia,Limited
6144,2013 Volkswagen CC 2.0T Sport,"60,522 mi.",Audi Bellevue,4.7,"(1,646 reviews)",13880.0,2013,Volkswagen,CC,2.0T Sport
6145,2015 Chrysler 200 LX,"93,529 mi.",City Volkswagen of Chicago,5.0,"(3,707 reviews)",12000.0,2015,Chrysler,200,LX
6146,2011 Subaru Outback 2.5 i Premium,"244,259 mi.",Lockwood Motors,4.140820980615735,0,6477.0,2011,Subaru,Outback,2.5 i Premium
6147,2011 Buick LaCrosse CX,"51,566 mi.",Toyota of Murray,4.7,(245 reviews),13999.0,2011,Buick,LaCrosse,CX
6148,2015 GMC Acadia SLE-1,"120,837 mi.",Germain Hyundai,4.5,(891 reviews),11986.0,2015,GMC,Acadia,SLE-1
6149,2015 Lincoln Navigator L,"157,745 mi.",BMW of Delray Beach,4.7,"(1,546 reviews)",14391.0,2015,Lincoln,Navigator,L
6150,2014 GMC Acadia Denali,"109,406 mi.",Car Central,4.140820980615735,(1 review),13795.0,2014,GMC,Acadia,Denali
6151,2012 Jaguar XF R,"70,008 mi.","Cars Of Tampa, Inc",3.8,(26 reviews),14995.0,2012,Jaguar,XF,R
6152,2013 Volvo S60 T5,"133,820 mi.",I-Deal Cars LLC,4.0,(51 reviews),8990.0,2013,Volvo,S60,T5
6153,2013 Toyota Avalon Hybrid XLE Premium,"145,289 mi.",Subaru of Fort Myers,2.9,(25 reviews),12284.0,2013,Toyota,Avalon,Hybrid XLE Premium
6154,2013 Porsche Panamera S,"200,256 mi.",Steve White Volkswagen Audi - Greenville,4.5,(963 reviews),14995.0,2013,Porsche,Panamera,S
6155,2014 GMC Acadia SLT-1,"141,357 mi.",Pella Motors,4.140820980615735,(17 reviews),12631.0,2014,GMC,Acadia,SLT-1
6156,2009 Land Rover Range Rover Supercharged,"90,585 mi.",Autobahn Luxury Motors,4.140820980615735,(55 reviews),9995.0,2009,Land,Rover,Range Rover Supercharged
6157,2005 Lincoln Town Car Executive,"48,861 mi.",Wheels & Deals,4.140820980615735,(0 reviews),7995.0,2005,Lincoln,Town,Car Executive
6158,2008 Subaru Outback 2.5i,"160,000 mi.",Platinum Automotive LLC,4.140820980615735,(2 reviews),6500.0,2008,Subaru,Outback,2.5i
6159,2012 Volkswagen Eos Komfort,"85,661 mi.",Wheels of Chicagoland,4.140820980615735,(59 reviews),12990.0,2012,Volkswagen,Eos,Komfort
6160,2010 Nissan Xterra X,"115,119 mi.",EM Motorcars,4.140820980615735,(3 reviews),9995.0,2010,Nissan,Xterra,X
6161,2004 GMC Sierra 1500 SLE,"141,079 mi.",Hank Graff Chevrolet,4.7,(959 reviews),4999.0,2004,GMC,Sierra,1500 SLE
6162,2021 Mitsubishi Outlander Sport 2.0 ES,"16,051 mi.",Victory Mitsubishi,4.1,"(1,081 reviews)",14495.0,2021,Mitsubishi,Outlander,Sport 2.0 ES
6163,2012 Jeep Grand Cherokee Laredo,"102,144 mi.",CarLink,4.4,(163 reviews),12300.0,2012,Jeep,Grand,Cherokee Laredo
6164,2015 Dodge Dart SE,"82,449 mi.",Prestige Mitsubishi,4.8,(831 reviews),9755.0,2015,Dodge,Dart,SE
6165,2008 Chevrolet Colorado LT,"150,507 mi.",Seattle Auto Deals,4.140820980615735,(0 reviews),8998.0,2008,Chevrolet,Colorado,LT
6166,2011 Mazda Mazda3 i Touring,"104,825 mi.",Performance Motorcars of CT,4.140820980615735,(1 review),12995.0,2011,Mazda,Mazda3,i Touring
6167,2002 Mercedes-Benz CLK-Class CLK430,"48,615 mi.",Overland Park Imports,2.4,(90 reviews),13950.0,2002,Mercedes-Benz,CLK-Class,CLK430
6168,2016 Chevrolet Malibu LS,"101,094 mi.",A One Auto Sales FL,4.140820980615735,(0 reviews),10995.0,2016,Chevrolet,Malibu,LS
6169,2008 Ford Focus SE,"225,813 mi.",Auto Express,4.5,(107 reviews),1999.0,2008,Ford,Focus,SE
6170,2017 Hyundai Accent SE,"98,755 mi.",DriveTime of Taylor,4.140820980615735,0,14695.0,2017,Hyundai,Accent,SE
6171,2001 Mazda MX-5 Miata LS,"10,162 mi.",Rochester Mazda,4.140820980615735,(59 reviews),14699.0,2001,Mazda,MX-5,Miata LS
6172,2015 Honda Fit LX,"124,863 mi.",Carfornia.com,4.140820980615735,(1 review),11497.0,2015,Honda,Fit,LX
